rerun_id,num_decoders_used,pair_id,euclidean_distance,geodesic_distance
3,2,0,4.372599124908447,19.355743486319586
3,2,1,3.1327881813049316,24.034226489919536
3,2,2,5.773940086364746,34.63217011726597
3,2,3,6.24824333190918,27.325431363818396
3,2,4,3.1464576721191406,20.347865097195623
3,2,5,9.213025093078613,40.37878815916997
3,2,6,1.1284295320510864,11.784470014409125
3,2,7,0.6565358638763428,8.712112799076245
3,2,8,3.7870500087738037,13.135295208886985
3,2,9,3.015852212905884,21.093023714348366
3,2,10,1.8011281490325928,14.289099341293403
3,2,11,1.8992074728012085,16.99847495026438
3,2,12,4.095162391662598,19.744504526180823
3,2,13,7.617608070373535,33.80329089875625
3,2,14,4.125000953674316,19.268810247128485
3,2,15,5.721506595611572,12.876789450129591
3,2,16,0.6900452971458435,12.749055116833965
3,2,17,3.8775272369384766,24.68856183436408
3,2,18,2.928605794906616,10.243531954331672
3,2,19,3.9474356174468994,22.38780757963263
3,2,20,8.359569549560547,35.314238756971314
3,2,21,2.9460666179656982,13.361679717134416
3,2,22,5.792105197906494,28.73051203472266
3,2,23,3.592716932296753,23.57004837024696
3,2,24,4.049766540527344,21.16333430133352
3,3,0,4.372599124908447,19.694505202117924
3,3,1,3.1327881813049316,25.653119099463325
3,3,2,5.773940086364746,34.82598166632834
3,3,3,6.24824333190918,26.68381648137535
3,3,4,3.1464576721191406,22.24415288669102
3,3,5,9.213025093078613,42.95683925828924
3,3,6,1.1284295320510864,16.547776843341563
3,3,7,0.6565358638763428,10.390858491267547
3,3,8,3.7870500087738037,13.51294229155886
3,3,9,3.015852212905884,24.349957087359517
3,3,10,1.8011281490325928,16.57364104210593
3,3,11,1.8992074728012085,18.534407502658652
3,3,12,4.095162391662598,18.67640913175337
3,3,13,7.617608070373535,33.980610423675806
3,3,14,4.125000953674316,20.19599853767062
3,3,15,5.721506595611572,14.44387214374604
3,3,16,0.6900452971458435,9.907161442075902
3,3,17,3.8775272369384766,24.98501748314002
3,3,18,2.928605794906616,11.10981485646901
3,3,19,3.9474356174468994,22.80153980074934
3,3,20,8.359569549560547,36.9936864466636
3,3,21,2.9460666179656982,14.248454763052926
3,3,22,5.792105197906494,29.845217364122494
3,3,23,3.592716932296753,25.124621032589726
3,3,24,4.049766540527344,22.78796840234447
4,1,0,5.423480033874512,19.7573985474627
4,1,1,3.292539358139038,21.862753966193925
4,1,2,5.145800590515137,25.86608202296494
4,1,3,4.217655181884766,16.408745159963004
4,1,4,4.172432899475098,20.89194700613208
4,1,5,8.04224967956543,26.726183404940766
4,1,6,0.8172687292098999,6.219482378749079
4,1,7,0.3825235366821289,1.199949557515763
4,1,8,3.117255210876465,3.854512352089705
4,1,9,2.503331184387207,15.748004605277824
4,1,10,2.6498801708221436,14.795679771223021
4,1,11,1.5711866617202759,4.304299117220239
4,1,12,5.124648094177246,18.365204360452182
4,1,13,8.398327827453613,29.281157242048916
4,1,14,5.577530860900879,23.210110480470036
4,1,15,5.734355926513672,10.47421695814205
4,1,16,0.9212654829025269,5.174060555662931
